c file generated by rmnkGenerator.R with seed  0 the 02/28/2019 13:56:55 
c version 1.1
c the links are random and identical for every objective functions
p rMNK 0 3 100 0 
p links
0  0  0  
1  1  1  
2  2  2  
3  3  3  
4  4  4  
5  5  5  
6  6  6  
7  7  7  
8  8  8  
9  9  9  
10  10  10  
11  11  11  
12  12  12  
13  13  13  
14  14  14  
15  15  15  
16  16  16  
17  17  17  
18  18  18  
19  19  19  
20  20  20  
21  21  21  
22  22  22  
23  23  23  
24  24  24  
25  25  25  
26  26  26  
27  27  27  
28  28  28  
29  29  29  
30  30  30  
31  31  31  
32  32  32  
33  33  33  
34  34  34  
35  35  35  
36  36  36  
37  37  37  
38  38  38  
39  39  39  
40  40  40  
41  41  41  
42  42  42  
43  43  43  
44  44  44  
45  45  45  
46  46  46  
47  47  47  
48  48  48  
49  49  49  
50  50  50  
51  51  51  
52  52  52  
53  53  53  
54  54  54  
55  55  55  
56  56  56  
57  57  57  
58  58  58  
59  59  59  
60  60  60  
61  61  61  
62  62  62  
63  63  63  
64  64  64  
65  65  65  
66  66  66  
67  67  67  
68  68  68  
69  69  69  
70  70  70  
71  71  71  
72  72  72  
73  73  73  
74  74  74  
75  75  75  
76  76  76  
77  77  77  
78  78  78  
79  79  79  
80  80  80  
81  81  81  
82  82  82  
83  83  83  
84  84  84  
85  85  85  
86  86  86  
87  87  87  
88  88  88  
89  89  89  
90  90  90  
91  91  91  
92  92  92  
93  93  93  
94  94  94  
95  95  95  
96  96  96  
97  97  97  
98  98  98  
99  99  99  
p tables
0.3482647  0.1478457  0.8966972  
0.03443877  0.18507  0.3721239  
0.7451101  0.8978485  0.9082078  
0.6771061  0.7236908  0.8983897  
0.9470205  0.7810175  0.6607978  
0.03171321  0.9403087  0.06178627  
0.3871236  0.3574058  0.1765568  
0.9599686  0.792909  0.3841037  
0.5463376  0.475825  0.4976992  
0.9168595  0.3080524  0.9919061  
0.7170908  0.8227933  0.7774452  
0.5542834  0.5147327  0.2121425  
0.8196983  0.1431666  0.1255551  
0.03586513  0.4057636  0.3861141  
0.3669732  0.9325719  0.382388  
0.7278305  0.8794333  0.340349  
0.9100609  0.07246063  0.5995658  
0.7785446  0.5378649  0.1862176  
0.5768047  0.8016877  0.6684667  
0.8729749  0.05214902  0.1079436  
0.5055311  0.9205178  0.4112744  
0.1345135  0.2939918  0.6470602  
0.4899626  0.6097489  0.5530363  
0.4349942  0.4230986  0.7893562  
0.644331  0.9425053  0.4772301  
0.3516667  0.07003269  0.6927316  
0.7431065  0.4425101  0.8612095  
0.9803648  0.1411851  0.2447973  
0.036196  0.6578281  0.09946616  
0.7204158  0.9871018  0.5186343  
0.2349158  0.06494992  0.4068302  
0.2646206  0.4753979  0.2936034  
0.03466938  0.4414591  0.3323947  
0.3977061  0.9384137  0.2580168  
0.6310488  0.1630855  0.7663107  
0.07676579  0.6902567  0.8753213  
0.9737267  0.9551467  0.8394403  
0.2237677  0.3971479  0.3337749  
0.01134019  0.2401163  0.8921983  
0.4545988  0.4359764  0.3899895  
0.99066  0.6919277  0.960618  
0.9447914  0.1554012  0.7125147  
0.8992775  0.9468178  0.3253522  
0.7849355  0.5022508  0.2026923  
0.6777676  0.001836858  0.1216919  
0.3306681  0.1341113  0.1433044  
0.06580196  0.9391367  0.05893438  
0.01310972  0.1643266  0.8762692  
0.1192643  0.4595754  0.7973088  
0.03731267  0.5170098  0.4100841  
0.1615961  0.05516429  0.6049333  
0.7668428  0.6882752  0.3531973  
0.1881633  0.6633427  0.9926841  
0.06197036  0.9695282  0.2132081  
0.1654689  0.8495521  0.478118  
0.04288589  0.5326012  0.598761  
0.7892315  0.4671151  0.7317925  
0.06657604  0.727767  0.4314737  
0.4421584  0.1874264  0.01307758  
0.7188601  0.5419793  0.1031842  
0.8852263  0.6379087  0.640101  
0.9708816  0.7089752  0.4955936  
0.03918472  0.1283279  0.1734423  
0.8223992  0.9281775  0.4538955  
0.2889201  0.7586968  0.2075451  
0.428347  0.9939139  0.595712  
0.9261132  0.02937716  0.07706438  
0.2718818  0.2776581  0.6427955  
0.7515459  0.04321826  0.5980924  
0.4627303  0.3368783  0.5260277  
0.3120364  0.6217733  0.5076418  
0.9208275  0.9556758  0.6015412  
0.4111554  0.3287437  0.2581659  
0.4158602  0.1153423  0.4525708  
0.7569041  0.3792767  0.7466983  
0.8199521  0.732718  0.8645449  
0.1779061  0.5721703  0.5571595  
0.874283  0.9063153  0.4531314  
0.2624322  0.3825046  0.1808664  
0.1876893  0.04965359  0.07527574  
0.009820486  0.8293243  0.2126995  
0.4421617  0.1328278  0.8950941  
0.6243645  0.7313716  0.7799849  
0.2396372  0.696197  0.4131242  
0.8929104  0.6441072  0.3354875  
0.7324212  0.9576365  0.3376153  
0.5397894  0.418339  0.8406146  
0.9646737  0.09439027  0.3913593  
0.06649305  0.5253055  0.8954454  
0.6124232  0.4082778  0.7410786  
0.8011419  0.7373055  0.9030816  
0.1597848  0.9489382  0.1912601  
0.3986457  0.03527777  0.5033395  
0.4777282  0.415318  0.1891936  
0.328158  0.5280489  0.7244989  
0.5277818  0.7087401  0.5476466  
0.4385401  0.2429566  0.3889051  
0.2029124  0.6519409  0.9273021  
0.776834  0.6485509  0.5905732  
0.2821363  0.4950641  0.840507  
0.2655367  0.4504854  0.7828513  
0.6848609  0.9287772  0.2186453  
0.954988  0.7498217  0.2689506  
0.03910005  0.9747925  0.5185761  
0.5784826  0.3939491  0.1291569  
0.654445  0.1066483  0.7179353  
0.5116576  0.3461621  0.1001408  
0.9947705  0.5387943  0.9479664  
0.8956463  0.4057905  0.3082923  
0.2964848  0.3402328  0.9533555  
0.2659109  0.05737268  0.3399792  
0.8196018  0.2126454  0.1654539  
0.8430806  0.1364876  0.5101252  
0.7640194  0.6210763  0.5109597  
0.2726853  0.6348758  0.04646088  
0.7050753  0.9381769  0.8540015  
0.469379  0.3708835  0.1314423  
0.9678374  0.8285344  0.6314202  
0.1963012  0.3158784  0.6896279  
0.5130181  0.06490054  0.5549006  
0.1526676  0.6680506  0.4527201  
0.1629886  0.3016933  0.5783539  
0.5016364  0.201983  0.1426041  
0.4077149  0.2246305  0.2109258  
0.3089291  0.862034  0.13269  
0.9393948  0.9420749  0.9429571  
0.5348617  0.8431201  0.9329098  
0.9063655  0.3923659  0.6035881  
0.1632411  0.09515213  0.1088063  
0.4029872  0.5880664  0.4985145  
0.08016928  0.8672388  0.9346914  
0.9251926  0.7988145  0.3171447  
0.1632076  0.6234357  0.7875405  
0.9297922  0.5879279  0.1650276  
0.1607946  0.1994422  0.7547056  
0.462357  0.6714083  0.1695768  
0.002019231  0.5222483  0.1090293  
0.4025059  0.5270962  0.1693109  
0.505882  0.4199733  0.1922095  
0.02748662  0.1234289  0.1812318  
0.3867447  0.2766765  0.770737  
0.3644319  0.7781813  0.5273108  
0.03291433  0.5155262  0.3730634  
0.8155642  0.505843  0.1386282  
0.1125926  0.4260981  0.1548316  
0.413339  0.9193318  0.2213059  
0.7137142  0.5073743  0.1314165  
0.2996406  0.5983954  0.3270137  
0.7716749  0.5593103  0.6814425  
0.551314  0.1677153  0.1189026  
0.9316607  0.4735031  0.9292539  
0.2537671  0.9009393  0.09485785  
0.1228911  0.6765688  0.4615518  
0.640118  0.07324687  0.9910992  
0.4227566  0.5308244  0.8134352  
0.3838892  0.7122246  0.4004497  
0.6902787  0.4701286  0.1933099  
0.6861309  0.7830977  0.719914  
0.5074935  0.431456  0.4950016  
0.7372123  0.1465618  0.3538842  
0.7747087  0.7671372  0.6247142  
